Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.2154528,0.24168712,0.8832940208333333,0.4627099759631871,0.7196412248044108,0.5629778297411676,0.3918620895288406
0.17607549,0.1589237,0.9286366458333333,0.7123144990697802,0.5371157619771023,0.6124291362420515,0.4418654124518141
0.17282945,0.15555394,0.9281984583333334,0.7491377204779759,0.47418117259916637,0.5807072485403477,0.40989396269902445
0.1713044,0.15163144,0.9299938958333334,0.7420652661552485,0.5101476047096886,0.6046111850860592,0.4340073404946347
0.1700732,0.1547598,0.9278931458333334,0.7630778237352479,0.4522920579877742,0.5674123145173028,0.397275036411165
0.17048146,0.15096197,0.9306875416666667,0.6991030512800873,0.5966128384332139,0.6438044856684338,0.47529984740975506
0.1691181,0.15296993,0.9283690416666667,0.6404309726846492,0.7264813844859219,0.680703208376741,0.5163973440829787
0.16818085,0.16346815,0.9221312708333333,0.5980027169948281,0.7913270386292949,0.6811137269166659,0.5167181122030867
0.16893403,0.1495811,0.9309541875,0.6707560696591538,0.6742700969699064,0.6724422654754326,0.5069495317534559
0.1689909,0.15366212,0.9311224791666667,0.7430223977088284,0.5249769145746183,0.6152013113261972,0.445007863596944
0.16860873,0.1499098,0.9311897499999999,0.7430292456813299,0.5259032813627672,0.6158382040032293,0.4456543422863214
0.16881463,0.14939047,0.9310455625,0.6778956666114379,0.6550821216910493,0.6662827592874194,0.5001537091133459
0.16819288,0.17658776,0.9302897916666666,0.7273891736118995,0.5362730381206278,0.6173283421295759,0.44710271930905754
0.16684717,0.14809573,0.9319441875000001,0.7020347809502558,0.6113219058241375,0.6535439676069601,0.4858984300703234
0.16635676,0.14712924,0.9331603958333333,0.7036604417161405,0.6285598360811949,0.6639826071485421,0.4975449647669512
0.16575637,0.15953761,0.9272878124999999,0.6272437770923018,0.7634610941366371,0.6884366353853311,0.5252245933769452
0.16474769,0.145158,0.9343077083333333,0.6993936089366062,0.6580901100740126,0.6780617378169713,0.5134177422653767
0.16446145,0.14937918,0.9329861458333333,0.7077463786583438,0.6173755152980893,0.6594417346880617,0.49241875748904523
0.16401495,0.14471352,0.9346391875,0.7253746797676148,0.6077933371949931,0.6613938130987876,0.49461462970113834
0.16319658,0.14425793,0.9340495208333333,0.6942827080159856,0.667155349993081,0.680298423724698,0.5158975900003586
0.16356055,0.14742437,0.9341999791666666,0.7350166621996019,0.5838764542103759,0.6507543903973656,0.4826470282477946
0.16292708,0.14619899,0.9341412916666667,0.6843541907895948,0.6959276868287683,0.6898664889379797,0.5269838619009206
0.1617095,0.1407792,0.9362984166666667,0.723023682869836,0.6387781867197413,0.6782438238679311,0.5136033761055396
0.16128793,0.1441954,0.9329678125,0.7830226143069134,0.4991349105548364,0.609603376939013,0.43903471673885197
0.16181676,0.14510083,0.9350291875,0.7458851805215265,0.5781166331792347,0.6513703587475801,0.4834830481783772
0.16140507,0.1427488,0.9360547708333333,0.7171282948632242,0.6482204361285229,0.6807856803379806,0.516496215152646
0.16055717,0.14282909,0.9353840833333333,0.7181346613012982,0.6356901540235702,0.6741561062997541,0.5087738349280129
0.16089408,0.14708611,0.9331252708333333,0.6656209426377317,0.7330250556804065,0.6976047068138841,0.536176788088992
0.16042164,0.141062,0.9360349166666666,0.7079910731325926,0.6664667723080306,0.6865379351703871,0.523103230870864
0.15875414,0.1418699,0.93608175,0.7508715251607774,0.5858765818471638,0.6581810867987481,0.49102719255915883
0.15813397,0.14182156,0.9357310416666667,0.7516529295154242,0.5791472603107403,0.6542195039753613,0.4866458100160559
0.15757579,0.1533956,0.9302738333333334,0.643475521245741,0.7574664825788009,0.695595330701587,0.5335401869023872
0.15684338,0.14161131,0.9353196041666667,0.7129167203365354,0.6438290630852435,0.6765476657293094,0.5115549776571847
0.15706217,0.14466764,0.9339561666666667,0.7378415937970172,0.5758433388785924,0.6467668937245546,0.47819875414124335
0.15666206,0.14345749,0.9349900625,0.7074401924482951,0.6502716148462034,0.6776422766748376,0.5130256421298123
0.15495399,0.14449392,0.9341053958333334,0.7061851470917208,0.6404994392380543,0.6714710273391395,0.505689565669386
0.15429331,0.14729606,0.9331575416666666,0.719350696303174,0.5956067790959227,0.651651660896211,0.4837032987332366
0.15385655,0.15504345,0.926415,0.6255562190908194,0.7540044492156168,0.6834108695568892,0.5194485492941068
0.15299425,0.1465779,0.9334434166666667,0.6817758884793677,0.6878142907249059,0.6847415385229316,0.5210458161088348
0.15153919,0.1494239,0.9298178333333333,0.6762803495191008,0.6390332122009739,0.6569812804830668,0.4896101792024305
0.14988828,0.14695314,0.9313741666666666,0.6920783435320437,0.6272486589205728,0.6578889175296601,0.49062222492877283
0.1485865,0.14532575,0.9338927291666667,0.716085071991437,0.6134054833316047,0.6607798745998876,0.4939116096041106
0.14753109,0.14634612,0.9328498541666667,0.6871620997891537,0.6622844698462281,0.6744939672150732,0.5095446652350866
