Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.40237686,0.3911245,0.8758052916666667,0.45441824344632004,0.9225702954476038,0.6089002884504029,0.437784873195753
0.34999475,0.32896668,0.9198758125,0.5897608814110856,0.7784722985947983,0.6710773313305725,0.5052783525427573
0.34811088,0.3331463,0.9131646666666666,0.5585533502212463,0.8276738468785608,0.6669035918091621,0.5004842240739962
0.347363,0.32865784,0.9187053125,0.5832709443444779,0.7909332040487087,0.6713772357647565,0.5055864558774452
0.34649983,0.3271716,0.9216416666666667,0.5991226586773544,0.7674607465737058,0.672890915036224,0.5073467733430088
0.34572268,0.326461,0.919553375,0.5868704262953162,0.7904834909766834,0.6735827414266863,0.5080809794158888
0.3448399,0.32872462,0.9232863125,0.6102766574439271,0.7459365036524492,0.6712978720503704,0.5055759372352304
0.34515467,0.32574046,0.9186834583333333,0.5818417034162641,0.8018060105097025,0.6743122305613471,0.5089267381278532
0.34431806,0.32652667,0.9201289166666666,0.5900813410017391,0.7844901670927749,0.6734972536904167,0.5079995839902417
0.3436108,0.32324246,0.9230353541666667,0.6054746018283986,0.767208125276784,0.6767750298133938,0.5117672069410932
0.34352607,0.33386448,0.9252543333333334,0.6275598158345927,0.709953015184047,0.6661803661642829,0.49983393505814033
0.34227198,0.3221527,0.9238971874999999,0.6106257447616977,0.7621351441832254,0.677926458436543,0.5130850316097045
0.34306994,0.31945035,0.92222425,0.5987447501750722,0.7884280782479869,0.6805417189112155,0.5160749893637478
0.34058118,0.31875482,0.9238300416666667,0.6082213215239157,0.7745417583443746,0.6812683855402885,0.5169020137388824
0.33930779,0.31802037,0.9237781458333334,0.6077671664151947,0.7772085764619938,0.6819599589969391,0.5176993340085403
0.33857283,0.3274171,0.9141897916666666,0.5616252672492152,0.8390080620628452,0.672650905240955,0.5069391859301327
0.338108,0.31634104,0.9232987291666667,0.6034171714587215,0.7887569118806272,0.6836567033579367,0.5196401421689509
0.3368744,0.314388,0.9230835416666667,0.6008145280995789,0.7985945783501844,0.6856666436411092,0.5219669364615916
0.3356223,0.31578666,0.9238355,0.6066311553891617,0.7848105957234519,0.6841820563525755,0.5202619273099802
0.33463928,0.31957853,0.9192146875,0.5820118591104082,0.8189475082733164,0.6803983932490943,0.5158565910361288
0.33537808,0.31454715,0.9248835625,0.6125604820563069,0.7786266598468294,0.6854626763436342,0.521668523596869
0.3332663,0.31119153,0.9233586458333334,0.6007906590325345,0.8072878020548755,0.6888143106795672,0.5256161719929575
0.3319653,0.31089187,0.9253587083333333,0.6129545357121265,0.787345729582686,0.6891636215331103,0.5260022107254675
0.3310043,0.3132228,0.9211130416666666,0.5893268207642279,0.8231825576315411,0.6867972474637576,0.5232475552494036
0.33201942,0.31398162,0.9287541875,0.6392864355086061,0.7403693048121953,0.6860082030657126,0.5224058020258474
0.3305879,0.31126845,0.9246929583333334,0.60853699656728,0.7935391562785756,0.688792296044068,0.5255969281817774
0.33100083,0.30749595,0.925698375,0.6131659273604939,0.7959439765468275,0.6925408826616131,0.5299591049727694
0.32891637,0.31869927,0.9297667083333334,0.6512700949498582,0.7144938249809515,0.6813377031926252,0.517024406405046
0.32945943,0.31200406,0.9216157291666667,0.5913138475880743,0.8228922156244969,0.6880617954607742,0.5247179991547438
0.32815805,0.30661988,0.9247703541666666,0.6067290152685851,0.8093073389260204,0.6934075465673342,0.53098833221015
0.3254789,0.30289537,0.9263888958333333,0.6144259583932346,0.8057867705930296,0.6971048935198007,0.5353535364060454
0.32552195,0.30816773,0.9228379166666667,0.5960377773902443,0.824669806083685,0.6918846439372834,0.5291827362658332
0.324454,0.3062182,0.9242281666666667,0.603314775751463,0.816580172439558,0.6938155617704043,0.5314913008866984
0.32456738,0.30511594,0.9246024374999999,0.6046527396586655,0.8171885197899627,0.6949418756129846,0.5327852397270767
0.32348928,0.30300432,0.9286954791666666,0.6300058326414022,0.780173637641855,0.6969881920535417,0.5352160675026079
0.32330453,0.30025256,0.9275041875000001,0.6197825578550689,0.8037639456379745,0.6998042617117259,0.5385942372296924
0.32310045,0.29999077,0.9279792499999999,0.622608213043023,0.7996294275514185,0.7000378529994702,0.5388509601328431
0.32254025,0.30207354,0.9270622500000001,0.6181897975211521,0.8017684122206824,0.6979993783874621,0.5364117754269999
0.32110596,0.3039664,0.9335378541666666,0.671147416602058,0.7233471769229276,0.6960747172591056,0.534210377833982
0.32140332,0.30460107,0.9253670208333333,0.6088913913984197,0.8107756176198365,0.6954172691654879,0.533387212423782
0.32067126,0.29873118,0.9297251666666666,0.6339934927213629,0.7846453151565461,0.701256025051011,0.5403288089984244
0.31999922,0.3034201,0.9274337291666667,0.6209409425599712,0.7932824578107456,0.6965909840104278,0.5347581884990553
0.31999633,0.30133972,0.9258288333333333,0.610126183663096,0.8176607141681665,0.6986877776736401,0.5372665541606683
0.3189954,0.30414653,0.9275468124999999,0.6226228794216955,0.7886900507641113,0.6958248247981287,0.5338569355071943
0.31724542,0.29958308,0.9309499375,0.6442758120887242,0.767539202817835,0.7004194119282561,0.539347123792909
0.31677097,0.30135244,0.9266504166666667,0.6152126570269817,0.8087136650663687,0.6986777787082354,0.537212302329595
0.31654292,0.30382633,0.9271690625,0.6198517778199137,0.7941020167452364,0.6961838476981618,0.5342973813374581
0.3156975,0.30748102,0.9245797083333334,0.6060264455933062,0.8080656811010831,0.6925492812897303,0.530080255782299
