Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.43331298,0.63393056,0.6440115625,0.224474980704201,0.9746108546805639,0.3648567695855268,0.22317995254009948
0.3527714,0.3351734,0.911990625,0.5536234881376665,0.8331041243354513,0.6651809578899928,0.498552596796219
0.3513471,0.3321303,0.9142364583333333,0.5625417511710202,0.8226327333096559,0.6681499110712481,0.501920079563502
0.3501849,0.32796964,0.9213455625,0.5974612152555834,0.7685421712704321,0.6722766424900105,0.506650355727031
0.3497571,0.32835355,0.9211294166666667,0.5964992802008429,0.769046601016864,0.6718501198293267,0.5061536960378763
0.34922504,0.32853317,0.9234600208333333,0.6112018957432517,0.7453745436840831,0.6716329122898248,0.5059711299534883
0.34854433,0.3268236,0.9181247291666667,0.5793744079005457,0.8038956552296026,0.6733883890397111,0.5078891539399346
0.34679452,0.342416,0.9054748333333333,0.5301540490644578,0.8660445852322447,0.6576903511917435,0.49012742800578185
0.34654656,0.33478907,0.9100397708333333,0.5458825494313522,0.8517914155382598,0.6653155254000007,0.4986915657898768
0.3452876,0.3221496,0.9220043333333333,0.5984398378694984,0.7820440908061362,0.6780036989603413,0.5131567474969219
0.34444124,0.32297695,0.9205178333333333,0.590371385862734,0.7939498434363745,0.6771623095020213,0.5121775428604314
0.34441102,0.3246736,0.9167909375000001,0.5719904238952931,0.8247832965078381,0.6754738945813462,0.5102264693412105
0.3452058,0.33037227,0.9128306666666667,0.5557319046251157,0.8426451424543775,0.6697499579276309,0.5036990515471153
0.34269953,0.32077777,0.9242314583333333,0.6113931566984271,0.7643611136802185,0.6793545696537294,0.5147598731472034
0.34115705,0.31899318,0.92199125,0.5968515874470257,0.7931137640054635,0.6810868373432135,0.5167043231547274
0.3409759,0.31718275,0.923072125,0.6022716094447721,0.7885864051374686,0.6829079926704966,0.5188241507601936
0.3411615,0.31758174,0.9218833541666667,0.5955403394844307,0.7993410477483449,0.6825087178012574,0.5183481880067843
0.34023005,0.31726462,0.9219447291666667,0.5957672646467069,0.799658835567868,0.682767297116248,0.5186332664312915
0.33926973,0.31695047,0.9221630625,0.5967248119524236,0.7986924296732058,0.6830604514989927,0.5189757226780852
0.33894366,0.31859094,0.9212028125,0.5920575332230777,0.8026250529758729,0.6814215013968001,0.5170767594879067
0.33888802,0.31529906,0.9230550625,0.6011342906206605,0.7953970383974873,0.6847157116014152,0.520914137538368
0.3382022,0.3179025,0.9213704166666666,0.5925606909790789,0.803727455643976,0.682155421642517,0.517911792424239
0.3382882,0.315265,0.9232406666666666,0.6023493938528054,0.7935639935458092,0.6847933479740644,0.5209838648181686
0.3372541,0.31629306,0.9220837916666667,0.5958370434617346,0.8023380115742935,0.6838083034952693,0.5198305887710961
0.33807406,0.31324974,0.9250540416666666,0.6122009058048496,0.7822713270941578,0.6868216331359032,0.5233570151095879
0.33690402,0.31630734,0.9206827083333333,0.5882408564370789,0.8163801271656477,0.6837374660028087,0.5197298957225722
