Training loss,Validation loss,Accuracy,Precision,Recall,F1-score,CSI-score
0.21697201,0.26685897,0.8929214791666666,0.49184737390855826,0.7107139708909879,0.581276290042535,0.40976967037260204
0.1744484,0.19426051,0.9276432083333334,0.6482374024528182,0.6813002983025854,0.6643024486552878,0.4977460472718658
0.17197467,0.15974852,0.9242961458333334,0.6158686427623554,0.7432689960400021,0.6735118201101841,0.5080170030052492
0.17105977,0.153178,0.9299669791666667,0.6920700417459259,0.6010228131621939,0.6432986136039629,0.4746288094911292
0.17060834,0.16100079,0.9238739166666666,0.6122602442056366,0.7517517496656972,0.6747883365190839,0.5094713859084112
0.16957311,0.14951342,0.9306396041666667,0.6704455797914216,0.6690577220509305,0.6697205382572395,0.5039741752623536
0.16918041,0.16125455,0.9260508958333333,0.6240547830456682,0.7459265142462526,0.6794923532768394,0.5149033786719653
0.16834418,0.15072039,0.9308510624999999,0.6670528707639405,0.6836422773162119,0.6751608523577831,0.5100093029110246
0.16842535,0.15177888,0.9305639791666667,0.7636568797296039,0.4893047363575269,0.5963548687901645,0.42563152463275933
0.16847482,0.15422109,0.9286271458333333,0.7923976934524384,0.43231769948087095,0.5591690853308484,0.3890083191962206
0.16798878,0.15369636,0.9279406041666667,0.6357314177154589,0.7369829701108541,0.6825509817775852,0.5184751611399055
0.1681813,0.15556234,0.9261614375,0.6214591213798311,0.7617293739498192,0.6843936167826803,0.5205428336962672
0.16771285,0.15604311,0.9282481041666666,0.6707797916097338,0.6244034229873534,0.6466350495913296,0.4782106145640713
0.1665318,0.15129247,0.92889175,0.6421739693720434,0.7314987528351342,0.6838460604437773,0.5199729019106826
0.16582446,0.15217888,0.9324624166666666,0.7477813157714175,0.5377308112911413,0.6255879085873688,0.4557408650595004
0.16589993,0.14627174,0.9329628958333334,0.6835441715544175,0.6753701255665108,0.6792637371472459,0.5145878120259664
0.16480128,0.14606702,0.9335966875,0.6958756175083363,0.6542531214432428,0.6743653092971454,0.5091337311539703
0.16464919,0.15501654,0.929957625,0.6502091746683945,0.723400002094337,0.684750274829189,0.5210270748240381
0.16437101,0.14511138,0.932850625,0.6732389758580108,0.7016542054261696,0.687095693369469,0.52369959597387
0.1642161,0.20917702,0.92528975,0.61196632165412,0.7901474990155508,0.6896776776712046,0.5266652497326421
0.16495748,0.14841866,0.932488875,0.667380370013569,0.7131442312629805,0.6894393702410173,0.5264135266171801
0.16397832,0.14689086,0.9321207916666667,0.666651066421163,0.7089801589784592,0.6871003427965645,0.5237696830402103
0.16310844,0.14865132,0.9334928541666667,0.6896857375687877,0.667569676708722,0.67840327849592,0.5137401439175462
0.16278131,0.14363196,0.9349094166666667,0.7233011066244237,0.6155280582743968,0.6650767702622149,0.49874798719108593
0.16370656,0.15691344,0.9312582291666667,0.6681808337588877,0.6862981738436984,0.677108513202451,0.5122752845814503
0.1631471,0.16386329,0.9336666458333334,0.7166467065413071,0.6104092813964483,0.6591853870993247,0.49201577089480886
0.16302976,0.1587424,0.934128625,0.7280506113554355,0.5954406334422899,0.6550554898137182,0.4874340705350544
0.16347131,0.1789935,0.9315940833333334,0.6624415702854105,0.7114173037775705,0.6860130043569044,0.5224176365781656
0.16286992,0.15265253,0.9280515,0.79532182146719,0.42198101726445514,0.5511548791201055,0.38109391878928867
0.16209202,0.15587842,0.9350940208333334,0.7298612235040732,0.6063995633702118,0.6624258305582076,0.49580689400605016
0.16157107,0.15426138,0.9356461666666667,0.7363784869375185,0.6032239726492401,0.6631766619934953,0.49658541048889043
0.16138583,0.15050542,0.9347720833333333,0.692538503572493,0.6820668185578893,0.6872324325940061,0.5239185214231852
0.16127971,0.15990636,0.9344949166666667,0.747868355566619,0.5676285535780525,0.6453877705864726,0.47690061406803974
0.16195236,0.14259455,0.9351217708333333,0.7200077459053946,0.6254703960844383,0.6694134684018724,0.5035962408621703
0.16187297,0.1426009,0.9351287708333333,0.714410713020231,0.6374835193358669,0.6737549016731497,0.5086702298982281
0.16080497,0.17971177,0.9335656458333332,0.7160699626470067,0.6085166232705924,0.6579067696798837,0.4905484069799617
0.16091782,0.15681484,0.9340273958333334,0.6767425108495111,0.7140136841187387,0.694785758109437,0.5327530915449593
0.16176611,0.14397132,0.9347431666666667,0.6853732352931818,0.7017302959821337,0.6933851911536433,0.5311337289954021
0.1609115,0.14172748,0.9356704375,0.7227670961234638,0.6288198529748001,0.6725214729024671,0.5071475083301444
0.16073006,0.14562464,0.9354376666666666,0.7128255058708818,0.6461117859485939,0.6777946621898604,0.513119730405614
0.16054937,0.14503133,0.9338803541666667,0.7739519448482034,0.5224898840085205,0.6238223203712876,0.45391747967871576
0.16039686,0.14365615,0.9351238958333333,0.749553759199044,0.5737996100889264,0.650005142515752,0.48209746296310685
0.15966515,0.1509073,0.9348258958333333,0.6984320780289288,0.6694961311367592,0.683545680374543,0.5196186846098041
0.16066469,0.14282647,0.9353208958333333,0.7165778902902211,0.6360662385521465,0.6738888813536525,0.5085941915425364
0.16000293,0.14173669,0.9354858125000001,0.721156894747796,0.6291286792550644,0.6719995976550839,0.506556065848377
0.15922959,0.15183839,0.9286885416666666,0.6288308457170786,0.7872743678376604,0.6990164021931304,0.5376250999167319
0.15929455,0.14052129,0.9357361041666666,0.709894547274502,0.6575637089082713,0.6826818352611796,0.5187495601193225
0.15867786,0.16368589,0.9341073333333334,0.7213712463830719,0.6075573628927342,0.659535502863566,0.49239044512683267
0.15935376,0.24088064,0.9316468333333333,0.6572040659327185,0.7326690357521434,0.6927501356227516,0.5303059955996454
0.15943503,0.14473319,0.9330192083333333,0.6646824333309649,0.7339512324921386,0.6974838842995519,0.5359426799788625
0.15923215,0.14167014,0.9356541041666666,0.7261949529853726,0.6219897641812124,0.6700624751532995,0.5044262535538898
0.15766531,0.1479365,0.9347543958333333,0.6863818890020704,0.69992465530113,0.692988535371707,0.5307176279689887
0.1583686,0.15751016,0.934856125,0.726699657042762,0.6090882546587468,0.6626668715647854,0.4958999936511142
0.15775388,0.1433662,0.9351275833333333,0.7072726446993085,0.6528979165264825,0.6789879287101879,0.5145645468884725
0.15816082,0.1567453,0.930188625,0.7513309230278522,0.49978521635230533,0.6002641948309166,0.4292847598375234
0.1584127,0.14402184,0.9354187708333334,0.7168672620230998,0.6367170309952572,0.6744189944180624,0.5094361727011443
0.15745687,0.14432564,0.9360751875,0.7215453902940565,0.6380092378783653,0.6771752768537165,0.5123871664629753
0.15682538,0.14551497,0.9328646666666667,0.6669178807090494,0.7221605199811478,0.693352000009835,0.5309687875313646
0.15730304,0.14258583,0.93567925,0.7481475755971185,0.584084277828248,0.6560090598104272,0.4885905641448001
0.15579414,0.14548567,0.9355437291666666,0.7181790352561099,0.6358281774106374,0.6744949961290216,0.5093759646724259
0.15547109,0.14327645,0.9353403541666667,0.7227575610266732,0.623061781632414,0.6692143117521884,0.5034504143359521
0.15508941,0.14605093,0.9346522083333333,0.7025568528625822,0.6560716978064507,0.6784986017858577,0.5139931720203792
0.15454803,0.14887422,0.9353102708333334,0.7083047704913464,0.654688857452009,0.68036885330426,0.5160910469938016
0.15514112,0.14980069,0.9351400208333334,0.7279443765915063,0.6110256756323521,0.6643790581175504,0.49811381159839835
0.15438855,0.15434496,0.934465,0.7043189606634201,0.6493539216626361,0.675658769013876,0.5106489822088164
0.15337594,0.1493331,0.9344099583333334,0.7207867791888258,0.6136760480927457,0.6628625979245949,0.4961123686125314
0.15457425,0.1427609,0.9349770833333333,0.7052483367944948,0.6557254137687124,0.679525905426708,0.5150890418694835
